name,num,images,description,website
梅の湯（休業中）,593,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_6056-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_6057-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_6058-350x263.jpg""]",※現在、休業中です。天井が高い昔ながらの宮造り銭湯です。憩いの一時、日替わり薬湯、強力なバイブラと超音波、ゆったりとした入浴で一日の疲れが取れます。最新の銭湯情報はこちら,https://1010itabashi.or.jp/facility/梅の湯/
愛染湯,595,"[""https://www.1010.or.jp/map/wp-content/uploads/2015/03/1-KIMG0756-th-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/2015/03/2-KIMG0757-th-300x169.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/2015/03/3-KIMG0758-th-300x169.jpg""]",2019年3月8日（金）リニューアルオープン。浴室の天女が描かれた特徴あるタイル絵はそのままに、浴室や湯船を全面リニューアル！　露天風呂や電気風呂を新設し、ジェット＆泡風呂でリフレッシュできます。男湯のみサウナあり（別料金）。入り口のシャッターと掲示板には、ゆっポくんとお湯の富士が描かれています。WEB1010の紹介記事はこちら。インドアビューはこちら。最新の銭湯情報はこちら,https://1010itabashi.or.jp/facility/愛染湯/
一の湯,596,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_6076-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_6077-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_6078-350x263.jpg""]",ジェット、バイブラ、立ちシャワーなどを設置。薬湯が人気です。ジェットが強力。ロビーが広くてくつろげます。最新の銭湯情報はこちら,https://1010itabashi.or.jp/facility/一の湯/
アクアセゾン,599,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_6105-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_6106-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_6107-350x263.jpg""]",ジェット、バイブラ、炭酸泉、シルク風呂（超微細気泡風呂）、電気風呂、水風呂、サウナなどを設置。お肌にやさしい軟水風呂です。インドアビューはこちら。最新の銭湯情報はこちら,http://aqua-saison.com/
パブリバ八光,601,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_6124-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_6125-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_6126-350x263.jpg""]",ジェット、バイブラ、水風呂、露天風呂、サウナ、立ちシャワーなどを設置。日替わり薬湯を実施。露天風呂につかり、家族そろって温泉気分！最新の銭湯情報はこちら,https://1010itabashi.or.jp/facility/パプリバ八光/
寿湯,602,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_6134-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_6135-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_6136-350x263.jpg""]",駅から３分、明るくゆったりしています。仕事帰りにひとっ風呂どうぞ。貸しタオルあり。シャンプー、ボディソープ常設。あつ湯の浴槽、水風呂、サウナ、立ちシャワーあります。最新の銭湯情報はこちら,https://1010itabashi.or.jp/facility/寿湯/
湯～ハウス,603,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_6144-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_6145-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_6146-350x263.jpg""]",炭酸泉、電気風呂、マッサージバス、露天風呂、サウナ（男湯のみ）、水風呂などがあります。浴室の天井部分は珍しい８角形です。シャンプー＆ボディソープは無料貸し出し。フレッサーも貸し出しています。駐車場は５台分あります。インドアビューはこちら。最新の銭湯情報はこちら,https://1010itabashi.or.jp/facility/湯～-house/
大黒湯,605,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_6164-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_6165-263x350.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_6166-263x350.jpg""]",ジェット、バイブラ、電気風呂、水風呂、露天風呂、サウナ、立ちシャワーなどを設置。日替わり薬湯が人気です。最新の銭湯情報はこちら,https://1010itabashi.or.jp/facility/大黒湯/
クアパレス藤,606,"[""https://www.1010.or.jp/map/wp-content/uploads/2015/03/1-030-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/2015/03/2-057-300x200.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/2015/03/3-067-300x200.jpg""]",2017年12月1日、リニューアルオープン。「テラリウム」をテーマに、自然な風合いを取り入れた内装となりイメージ一新。ジャグジー・露天風呂・サウナ（女性は低温）・水風呂を設置するほか、新たにナノ湯を導入。改装前からロビーにある大型水槽では熱帯魚が元気に泳いでいます。WEB1010の紹介記事はこちら。WEB1010の紹介記事（マンガ）はこちら。WEB1010の紹介記事はこちら（リニューアル前のお店紹介です）。最新の銭湯情報はこちら,https://1010itabashi.or.jp/facility/クアパレス藤/
みやこ湯,607,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_6179-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_6180-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_6181-350x263.jpg""]",ジェット、バイブラ、水風呂、立ちシャワー、サウナなどを設置。男女脱衣場、サウナ室にテレビがあります。新刊雑誌の種類が多く、ゆっくりくつろげる銭湯です。美容、健康、疲労回復等に役立つサウナは毎日利用しても負担が少ない低料金です。Instagram：miyakoyu1956WEB1010の紹介記事はこちら。最新の銭湯情報はこちら,https://1010itabashi.or.jp/facility/みやこ湯/
熊野湯,610,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_6208-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_6209-263x350.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_6210-350x263.jpg""]",ジェット、バイブラ、電気風呂、水風呂、サウナなどを設置。よく冷えた水風呂が好評。大きなチップタイルの背景画を見ながら、ゆったり気分で入浴できます。インドアビューはこちら。最新の銭湯情報はこちら,https://1010itabashi.or.jp/facility/熊野湯/
松の湯,611,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_6218-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_6219-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_6220-350x263.jpg""]",ジェット、バイブラ、電気風呂、あつ湯の浴槽、水風呂、露天風呂、立ちシャワー、サウナなどを設置。日替わり薬湯を実施。浴室にはペンキ絵があります。脱衣場の格天井も抜群の趣。最新の銭湯情報はこちら,https://1010itabashi.or.jp/facility/松の湯/
紀の国湯,612,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_6228-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_6229-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_6230-350x263.jpg""]",ジェット、バイブラ、電気風呂、あつ湯、ぬる湯、水風呂、露天風呂、立ちシャワー、サウナなどの設備があります。開放感のある、気持ちのスーッとする銭湯です。駅から近く、帰宅途中に立ち寄ってサッパリして帰ることができます。小腹を満たすくつろぎ空間もありますよ。気軽にお立ち寄り下さいませ!!最新の銭湯情報はこちら,https://1010itabashi.or.jp/facility/紀の国湯/
清水湯,613,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_6238-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_6239-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_6240-350x263.jpg""]",いつも清潔、ボディージェットバスが人気。体を芯から温め、自然治癒力を高める岩盤泉、薬湯も実施。ロビーが広くてくつろげます。明日の元気は銭湯から！最新の銭湯情報はこちら,https://1010itabashi.or.jp/facility/清水湯/
初音湯,614,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_6248-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_6249-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_6250-350x263.jpg""]",ジェット、電気風呂、水風呂、サウナなどの設備があります。薬湯を実施。楽しく気持ちよく入浴できるお風呂です。WEB1010の紹介記事はこちら。最新の銭湯情報はこちら,https://1010itabashi.or.jp/facility/初音湯/
岩の湯,616,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_6268-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_6269-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_6270-350x263.jpg""]",ジェット、バイブラ、水風呂、立ちシャワー、サウナ、などを設置。日替わり薬湯を実施。よく冷えた水風呂が好評。庭を見ながら入れるとても入りやすい湯船です。ロビーが広くてくつろげます。最新の銭湯情報はこちら,https://1010itabashi.or.jp/facility/岩乃湯/
ときわ健康温泉,617,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_6274-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_6275-263x350.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_6276-350x263.jpg""]",ジェット、バイブラ、電気風呂、水風呂、露天風呂、立ちシャワー、サウナ、打たせ湯、歩行湯、薬湯などの設備があります。バラエティにとんだお風呂をお楽しみください。ロビーが広くてくつろげます。亀がいる池があります。WEB1010の紹介記事はこちら。最新の銭湯情報はこちら,https://1010itabashi.or.jp/facility/ときわ健康温泉/
第一金乗湯,618,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_6284-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_6285-234x350.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_6286-350x146.jpg""]",2013年3月リニューアルオープン。ジェット、バイブラ、電気風呂、あつ湯、ぬる湯、水風呂、薬湯、立ちシャワーなどの設備があります。電気風呂はもむ、たたく、おすの３パターンで腰痛の人に好評。よく冷えた水風呂も好評。ジェットが強力です。ロビーが広くてくつろげます。ロビーにカラオケあり（有料）。駐車場は店前に2台、店裏に2台。2019年、温泉に認定されました。WEB1010の紹介記事（マンガ）はこちら。インドアビューはこちら。最新の銭湯情報はこちら,https://1010itabashi.or.jp/facility/第一金乗湯/
功泉湯,619,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_6294-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_6295-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_6296-350x263.jpg""]",駐車場完備。備長炭湯、日替わり薬湯、塩サウナ、ロッキーサウナ、水風呂、電気風呂、ジェット、バイブラなどの設備があります。男女の浴室は週替わりです。薪でお湯を沸かしているので体の芯まで温まります。浴室にはペンキ絵があります。WEB1010の紹介記事はこちら。最新の銭湯情報はこちら,https://1010itabashi.or.jp/facility/功泉湯/
光徳湯,621,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_6312-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_6313-263x350.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_6314-350x263.jpg""]",ジェット、バイブラ、炭酸泉、電気風呂、あつ湯、ぬる湯、水風呂、サウナ、立ちシャワーなどの設備があります。いつも清潔、大きな湯船でゆったり。よく冷えた水風呂、炭酸風呂、電気風呂が人気です。駐車場１０台分完備。最新の銭湯情報はこちら,https://1010itabashi.or.jp/facility/光徳湯/
黄金湯,622,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_6322-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_6323-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_6324-350x263.jpg""]",ジェット、バイブラ、水風呂、立ちシャワー、サウナなどの設備があります。よく冷えた水風呂が好評。日曜は薬湯実施。最新の銭湯情報はこちら,https://1010itabashi.or.jp/facility/黄金湯/
江古田湯,623,"[""https://www.1010.or.jp/map/wp-content/uploads/2015/03/96f76a66907af41db6ac7ec2f8d4d93c-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/2015/03/bb06270c65302c8101a04b987e124e5f-300x200.jpeg"", ""https://www.1010.or.jp/map/wp-content/uploads/2015/03/d1699ac9d24c7b575968d4db88fc8373-225x300.jpg""]",天井が高く開放感あふれる浴場。薬湯は週２日実施します。Instagram：@ekodayu_nerimaWEB1010の紹介記事はこちら。最新の銭湯情報はこちら,https://ekodayu.com/
浅間湯,625,"[""https://www.1010.or.jp/map/wp-content/uploads/2015/03/4a2c50f406d58a9fe2a6f672bca2d519-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/2015/03/f306cc14d55b87c276a33e393089c35b-300x225.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/2015/03/3128155551c598171780bf41ed1214c0-300x172.jpg""]",駅からすぐ近くの商店街にあります。ジェット、バイブラ、水風呂、サウナ、立ちシャワーなどを設置。ロビーが広くてくつろげます。インドアビューはこちら。WEB1010の紹介記事はこちら。最新の銭湯情報はこちら,https://1010nerima.com/sengenyu
